date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:15:46	30988/30988	U-----	200	untouched ('')	image/jpeg	date:Thu,%2006%20Mar%202025%2021:28:32%20GMT	https://static.wixstatic.com/media/4c2a10_7f49790f97b14ed0b0dbd516b029e9ea~mv2.jpg/v1/fill/w_248,h_248,q_90,enc_avif,quality_auto/4c2a10_7f49790f97b14ed0b0dbd516b029e9ea~mv2.jpg	C:/My%20Web%20Sites/Portoflio/static.wixstatic.com/media/4c2a10_7f49790f97b14ed0b0dbd516b029e9ea_mv2.jpg/v1/fill/w_248,h_248,q_90,enc_avif,quality_auto/4c2a10_7f49790f97b14ed0b0dbd516b029e9ea_mv2.jpg	(from https://www.testrina.com/work)
09:15:46	14597/14597	U-----	200	untouched ('')	image/jpeg	date:Thu,%2006%20Mar%202025%2021:28:32%20GMT	https://static.wixstatic.com/media/4c2a10_f8e6a9f58f524a5181c36cab7f1dca88~mv2.jpg/v1/fill/w_249,h_248,q_90,enc_avif,quality_auto/4c2a10_f8e6a9f58f524a5181c36cab7f1dca88~mv2.jpg	C:/My%20Web%20Sites/Portoflio/static.wixstatic.com/media/4c2a10_f8e6a9f58f524a5181c36cab7f1dca88_mv2.jpg/v1/fill/w_249,h_248,q_90,enc_avif,quality_auto/4c2a10_f8e6a9f58f524a5181c36cab7f1dca88_mv2.jpg	(from https://www.testrina.com/work)
09:15:46	131854/131854	U-----	200	untouched ('')	application/javascript	etag:%223dba122fff59f2079b3877b077a5c7c7%22	https://browser.sentry-cdn.com/7.120.3/bundle.tracing.es5.min.js	C:/My%20Web%20Sites/Portoflio/browser.sentry-cdn.com/7.120.3/bundle.tracing.es5.min.js	(from https://www.testrina.com/work)
09:15:46	2495/2495	U-----	200	untouched ('')	image/jpeg	date:Thu,%2006%20Mar%202025%2021:28:32%20GMT	https://static.wixstatic.com/media/4c2a10_7f49790f97b14ed0b0dbd516b029e9ea~mv2.jpg/v1/fill/w_250,h_250,q_30,blur_30/4c2a10_7f49790f97b14ed0b0dbd516b029e9ea~mv2.jpg	C:/My%20Web%20Sites/Portoflio/static.wixstatic.com/media/4c2a10_7f49790f97b14ed0b0dbd516b029e9ea_mv2.jpg/v1/fill/w_250,h_250,q_30,blur_30/4c2a10_7f49790f97b14ed0b0dbd516b029e9ea_mv2.jpg	(from https://www.testrina.com/work)
09:15:47	3323/3323	U-----	200	untouched ('')	application/javascript	etag:%22ccf0e1db3811d44808d97a63c7a72d1f%22	https://browser.sentry-cdn.com/7.120.3/modulemetadata.es5.min.js	C:/My%20Web%20Sites/Portoflio/browser.sentry-cdn.com/7.120.3/modulemetadata.es5.min.js	(from https://www.testrina.com/work)
09:15:47	2487/2487	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2010%20Mar%202025%2013:15:47%20GMT	https://www.testrina.com/envelope/	C:/My%20Web%20Sites/Portoflio/www.testrina.com/envelope/index.html	(from https://www.testrina.com/work)
09:15:47	2486/2486	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2010%20Mar%202025%2013:15:47%20GMT	https://www.testrina.com/api/	C:/My%20Web%20Sites/Portoflio/www.testrina.com/api/index.html	(from https://www.testrina.com/work)
09:16:58	161836/161836	U-----	200	untouched ('')	application/pdf	etag:%22f108c3f6836c68781ba5fd43252a7716%22	https://www.testrina.com/_files/ugd/4c2a10_d0643bdba9524b3db21a92bae683e148.pdf	C:/My%20Web%20Sites/Portoflio/www.testrina.com/_files/ugd/CV.pdf_;%20filename_=UTF-8''CV.pdf	(from https://www.testrina.com/about)
09:16:59	1365/1365	U-----	200	untouched ('')	image/png	date:Thu,%2006%20Mar%202025%2021:28:34%20GMT	https://static.wixstatic.com/media/e1aa082f7c0747168d9cf43e77046142.png/v1/fill/w_39,h_39,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/e1aa082f7c0747168d9cf43e77046142.png	C:/My%20Web%20Sites/Portoflio/static.wixstatic.com/media/e1aa082f7c0747168d9cf43e77046142.png/v1/fill/w_39,h_39,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/e1aa082f7c0747168d9cf43e77046142.png	(from https://www.testrina.com/about)
09:17:18	1280/1280	U-----	200	untouched ('')	image/png	date:Thu,%2006%20Mar%202025%2021:28:35%20GMT	https://static.wixstatic.com/media/aa0402eb9ba2430d9d0620b59556efca.png/v1/fill/w_39,h_39,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/aa0402eb9ba2430d9d0620b59556efca.png	C:/My%20Web%20Sites/Portoflio/static.wixstatic.com/media/aa0402eb9ba2430d9d0620b59556efca.png/v1/fill/w_39,h_39,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/aa0402eb9ba2430d9d0620b59556efca.png	(from https://www.testrina.com/about)
09:17:50	929034/929034	U-----	200	untouched ('')	application/javascript	etag:W/%228aac0a0800e9c54883c347de12cb7027%22	https://static.parastorage.com/services/pro-gallery-tpa/1.1160.0/WixProGalleryViewerWidget.bundle.min.js	C:/My%20Web%20Sites/Portoflio/static.parastorage.com/services/pro-gallery-tpa/1.1160.0/WixProGalleryViewerWidget.bundle.min.js	(from https://www.testrina.com/work)
09:18:07	408166/408166	U-----	200	untouched ('OK')	text/html	etag:W/%22440035c56a6f37eff88d08c81ea99c68%22	https://www.testrina.com/hostilesalad	C:/My%20Web%20Sites/Portoflio/www.testrina.com/hostilesalad.html	(from https://www.testrina.com/about)
09:18:08	400328/400328	U-----	200	untouched ('OK')	text/html	etag:W/%224a3611af012dc0c06229401e32a9d660%22	https://www.testrina.com/bach	C:/My%20Web%20Sites/Portoflio/www.testrina.com/bach.html	(from https://www.testrina.com/about)
09:18:08	17102/17102	U-----	200	untouched ('')	image/jpeg	date:Thu,%2006%20Mar%202025%2021:28:39%20GMT	https://static.wixstatic.com/media/4c2a10_74b52c91339f48a9a57b869acb24f487~mv2.jpg/v1/fill/w_237,h_237,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/4c2a10_74b52c91339f48a9a57b869acb24f487~mv2.jpg	C:/My%20Web%20Sites/Portoflio/static.wixstatic.com/media/4c2a10_74b52c91339f48a9a57b869acb24f487_mv2.jpg/v1/fill/w_237,h_237,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/4c2a10_74b52c91339f48a9a57b869acb24f487_mv2.jpg	(from https://www.testrina.com/projects-1)
09:18:08	372114/372114	U-----	200	untouched ('OK')	text/html	etag:W/%224222b1ae6f3241afc836bc0b037b9aca%22	https://www.testrina.com/flatland	C:/My%20Web%20Sites/Portoflio/www.testrina.com/flatland.html	(from https://www.testrina.com/about)
09:18:08	19948/19948	U-----	200	untouched ('')	image/jpeg	date:Thu,%2006%20Mar%202025%2021:28:39%20GMT	https://static.wixstatic.com/media/4c2a10_3634a52dff9a4c3bbc3fd22bf9ed420a~mv2.jpg/v1/fill/w_237,h_237,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/4c2a10_3634a52dff9a4c3bbc3fd22bf9ed420a~mv2.jpg	C:/My%20Web%20Sites/Portoflio/static.wixstatic.com/media/4c2a10_3634a52dff9a4c3bbc3fd22bf9ed420a_mv2.jpg/v1/fill/w_237,h_237,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/4c2a10_3634a52dff9a4c3bbc3fd22bf9ed420a_mv2.jpg	(from https://www.testrina.com/projects-1)
09:18:09	607536/607536	U--MCZ	200	updated ('OK')	text/html	etag:W/%22a3558b122cebd77aa334503eb84dc566%22	https://www.testrina.com/vela	C:/My%20Web%20Sites/Portoflio/www.testrina.com/vela.html	(from https://www.testrina.com/about)
09:18:09	434410/434410	U-----	200	untouched ('OK')	text/html	etag:W/%2249d6e00c6491f902302656b171262ca2%22	https://www.testrina.com/uproot	C:/My%20Web%20Sites/Portoflio/www.testrina.com/uproot.html	(from https://www.testrina.com/projects-1)
09:18:09	21210/21210	U-----	200	untouched ('')	image/jpeg	date:Thu,%2006%20Mar%202025%2021:28:42%20GMT	https://static.wixstatic.com/media/4c2a10_2616e9178b724de0b075932b6e565880~mv2.jpg/v1/fill/w_237,h_237,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/4c2a10_2616e9178b724de0b075932b6e565880~mv2.jpg	C:/My%20Web%20Sites/Portoflio/static.wixstatic.com/media/4c2a10_2616e9178b724de0b075932b6e565880_mv2.jpg/v1/fill/w_237,h_237,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/4c2a10_2616e9178b724de0b075932b6e565880_mv2.jpg	(from https://www.testrina.com/projects-1)
09:18:09	10635/10635	U-----	200	untouched ('')	image/jpeg	date:Thu,%2006%20Mar%202025%2021:28:40%20GMT	https://static.wixstatic.com/media/4c2a10_87b707eeba174b1887486a6271cc8609~mv2.jpg/v1/fill/w_237,h_237,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/4c2a10_87b707eeba174b1887486a6271cc8609~mv2.jpg	C:/My%20Web%20Sites/Portoflio/static.wixstatic.com/media/4c2a10_87b707eeba174b1887486a6271cc8609_mv2.jpg/v1/fill/w_237,h_237,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/4c2a10_87b707eeba174b1887486a6271cc8609_mv2.jpg	(from https://www.testrina.com/projects-1)
09:18:50	571087/571087	U--MCZ	200	updated ('OK')	text/html	etag:W/%22e07087722226344085521f0fee31678d%22	https://www.testrina.com/polysapien	C:/My%20Web%20Sites/Portoflio/www.testrina.com/polysapien.html	(from https://www.testrina.com/projects-1)
09:19:01	600146/600146	U--MCZ	200	updated ('OK')	text/html	etag:W/%22e71b87b893c80cc656872fc4926d2354%22	https://www.testrina.com/tripix	C:/My%20Web%20Sites/Portoflio/www.testrina.com/tripix.html	(from https://www.testrina.com/projects-1)
09:19:18	1032369/1032369	U--MCZ	200	updated ('OK')	text/html	etag:W/%228af43b8ef70043271394fa22e2d5df15%22	https://www.testrina.com/matter	C:/My%20Web%20Sites/Portoflio/www.testrina.com/matter.html	(from https://www.testrina.com/projects-1)
09:19:18	31310/31310	U-----	200	untouched ('')	image/jpeg	date:Thu,%2006%20Mar%202025%2021:28:47%20GMT	https://static.wixstatic.com/media/4c2a10_7f49790f97b14ed0b0dbd516b029e9ea~mv2.jpg/v1/fill/w_237,h_237,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/4c2a10_7f49790f97b14ed0b0dbd516b029e9ea~mv2.jpg	C:/My%20Web%20Sites/Portoflio/static.wixstatic.com/media/4c2a10_7f49790f97b14ed0b0dbd516b029e9ea_mv2.jpg/v1/fill/w_237,h_237,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/4c2a10_7f49790f97b14ed0b0dbd516b029e9ea_mv2.jpg	(from https://www.testrina.com/projects-1)
09:19:19	13642/13642	U-----	200	untouched ('')	image/jpeg	date:Thu,%2006%20Mar%202025%2021:28:46%20GMT	https://static.wixstatic.com/media/4c2a10_7d0cc8b322534dc99e72ed41fa666879~mv2.jpg/v1/fill/w_237,h_237,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/4c2a10_7d0cc8b322534dc99e72ed41fa666879~mv2.jpg	C:/My%20Web%20Sites/Portoflio/static.wixstatic.com/media/4c2a10_7d0cc8b322534dc99e72ed41fa666879_mv2.jpg/v1/fill/w_237,h_237,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/4c2a10_7d0cc8b322534dc99e72ed41fa666879_mv2.jpg	(from https://www.testrina.com/projects-1)
09:19:19	389470/389470	U-----	200	untouched ('OK')	text/html	etag:W/%22494d7d48e986f098f1580d681beca943%22	https://www.testrina.com/yamal	C:/My%20Web%20Sites/Portoflio/www.testrina.com/yamal.html	(from https://www.testrina.com/projects-1)
09:19:32	12545/12545	U-----	200	untouched ('')	image/jpeg	date:Thu,%2006%20Mar%202025%2021:28:46%20GMT	https://static.wixstatic.com/media/4c2a10_f6824dc81fa847399433729652064bbc~mv2.jpg/v1/fill/w_237,h_237,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/4c2a10_f6824dc81fa847399433729652064bbc~mv2.jpg	C:/My%20Web%20Sites/Portoflio/static.wixstatic.com/media/4c2a10_f6824dc81fa847399433729652064bbc_mv2.jpg/v1/fill/w_237,h_237,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/4c2a10_f6824dc81fa847399433729652064bbc_mv2.jpg	(from https://www.testrina.com/projects-1)
09:19:33	414167/414167	U-----	200	untouched ('OK')	text/html	etag:W/%223cb140c3ba8ab4245dd2cebed4fc9b51%22	https://www.testrina.com/marche	C:/My%20Web%20Sites/Portoflio/www.testrina.com/marche.html	(from https://www.testrina.com/projects-1)
09:19:33	429153/429153	U-----	200	untouched ('OK')	text/html	etag:W/%226c203f4db33572eaea513c14a7a5026d%22	https://www.testrina.com/conservatory	C:/My%20Web%20Sites/Portoflio/www.testrina.com/conservatory.html	(from https://www.testrina.com/projects-1)
09:19:33	15752/15752	U-----	200	untouched ('')	image/jpeg	date:Thu,%2006%20Mar%202025%2021:28:49%20GMT	https://static.wixstatic.com/media/4c2a10_492ee90316e54b278f7aa6e14f957007~mv2.jpg/v1/fill/w_237,h_237,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/4c2a10_492ee90316e54b278f7aa6e14f957007~mv2.jpg	C:/My%20Web%20Sites/Portoflio/static.wixstatic.com/media/4c2a10_492ee90316e54b278f7aa6e14f957007_mv2.jpg/v1/fill/w_237,h_237,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/4c2a10_492ee90316e54b278f7aa6e14f957007_mv2.jpg	(from https://www.testrina.com/projects-1)
09:19:33	77297/77297	U-----	200	untouched ('')	image/png	date:Thu,%2006%20Mar%202025%2021:28:50%20GMT	https://static.wixstatic.com/media/4c2a10_793aaac310fa40ab9e6c499cc9a7a431~mv2.png/v1/fill/w_237,h_237,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/4c2a10_793aaac310fa40ab9e6c499cc9a7a431~mv2.png	C:/My%20Web%20Sites/Portoflio/static.wixstatic.com/media/4c2a10_793aaac310fa40ab9e6c499cc9a7a431_mv2.png/v1/fill/w_237,h_237,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/4c2a10_793aaac310fa40ab9e6c499cc9a7a431_mv2.png	(from https://www.testrina.com/projects-1)
09:19:34	14286532/14286532	U-----	200	untouched ('')	image/gif	etag:%22cacd477b9ee37d290e88294a9f608a37%22	https://static.wixstatic.com/media/4c2a10_0b67098eecc14b429f660dedb55fa2d7~mv2.gif	C:/My%20Web%20Sites/Portoflio/static.wixstatic.com/media/4c2a10_0b67098eecc14b429f660dedb55fa2d7_mv2.gif	(from https://www.testrina.com/projects-1)
09:19:34	16653/16653	U-----	200	untouched ('')	image/jpeg	date:Thu,%2006%20Mar%202025%2021:28:51%20GMT	https://static.wixstatic.com/media/4c2a10_d446d2e9c0a64c5b9146dd7cb0c4e48f~mv2.jpg/v1/fill/w_237,h_237,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/4c2a10_d446d2e9c0a64c5b9146dd7cb0c4e48f~mv2.jpg	C:/My%20Web%20Sites/Portoflio/static.wixstatic.com/media/4c2a10_d446d2e9c0a64c5b9146dd7cb0c4e48f_mv2.jpg/v1/fill/w_237,h_237,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/4c2a10_d446d2e9c0a64c5b9146dd7cb0c4e48f_mv2.jpg	(from https://www.testrina.com/projects-1)
09:19:34	431154/431154	U-----	200	untouched ('OK')	text/html	etag:W/%223fb9ae52e15f3399a55c90b4be51677c%22	https://www.testrina.com/ossurary	C:/My%20Web%20Sites/Portoflio/www.testrina.com/ossurary.html	(from https://www.testrina.com/projects-1)
09:19:34	392898/392898	U-----	200	untouched ('OK')	text/html	etag:W/%227f7d2b0cb57ab501dca1190d0f66b551%22	https://www.testrina.com/seaweed	C:/My%20Web%20Sites/Portoflio/www.testrina.com/seaweed.html	(from https://www.testrina.com/projects-1)
09:19:34	417883/417883	U-----	200	untouched ('OK')	text/html	etag:W/%223abc1cc4639dd4566498711e6302dcae%22	https://www.testrina.com/cave	C:/My%20Web%20Sites/Portoflio/www.testrina.com/cave.html	(from https://www.testrina.com/projects-1)
09:19:34	11186/11186	U-----	200	untouched ('')	image/jpeg	date:Thu,%2006%20Mar%202025%2021:28:52%20GMT	https://static.wixstatic.com/media/4c2a10_a7809b74fa9546f39d983828c1741340~mv2.jpg/v1/fill/w_237,h_237,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/4c2a10_a7809b74fa9546f39d983828c1741340~mv2.jpg	C:/My%20Web%20Sites/Portoflio/static.wixstatic.com/media/4c2a10_a7809b74fa9546f39d983828c1741340_mv2.jpg/v1/fill/w_237,h_237,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/4c2a10_a7809b74fa9546f39d983828c1741340_mv2.jpg	(from https://www.testrina.com/copy-of-spatial)
09:19:34	10271/10271	U-----	200	untouched ('')	image/jpeg	date:Thu,%2006%20Mar%202025%2021:28:53%20GMT	https://static.wixstatic.com/media/4c2a10_492514db0cf14ac39f3f841a5a65494a~mv2.jpg/v1/fill/w_237,h_237,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/4c2a10_492514db0cf14ac39f3f841a5a65494a~mv2.jpg	C:/My%20Web%20Sites/Portoflio/static.wixstatic.com/media/4c2a10_492514db0cf14ac39f3f841a5a65494a_mv2.jpg/v1/fill/w_237,h_237,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/4c2a10_492514db0cf14ac39f3f841a5a65494a_mv2.jpg	(from https://www.testrina.com/copy-of-spatial)
09:19:34	441873/441873	U-----	200	untouched ('OK')	text/html	etag:W/%22939dee88599ab03d2257f14925c2d6af%22	https://www.testrina.com/janus	C:/My%20Web%20Sites/Portoflio/www.testrina.com/janus.html	(from https://www.testrina.com/copy-of-spatial)
09:19:34	1962/1962	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Mar%202025%2013:19:35%20GMT	https://static.wixstatic.com/media/4c2a10_3177119aaae04e5c94ced6f1bb76adf5~mv2.jpg/v1/fill/w_145,h_78,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/4c2a10_3177119aaae04e5c94ced6f1bb76adf5~mv2.jpg	C:/My%20Web%20Sites/Portoflio/static.wixstatic.com/media/4c2a10_3177119aaae04e5c94ced6f1bb76adf5_mv2.jpg/v1/fill/w_145,h_78,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/4c2a10_3177119aaae04e5c94ced6f1bb76adf5_mv2.jpg	(from https://www.testrina.com/tripix)
09:19:35	452030/452030	U-----	200	untouched ('OK')	text/html	etag:W/%22fc35fae3ecb49bcbabd1bdaca56fba0f%22	https://www.testrina.com/seesaw	C:/My%20Web%20Sites/Portoflio/www.testrina.com/seesaw.html	(from https://www.testrina.com/copy-of-spatial)
09:19:35	12593/12593	U-----	200	untouched ('')	image/jpeg	date:Thu,%2006%20Mar%202025%2021:28:55%20GMT	https://static.wixstatic.com/media/4c2a10_1b71b9ffc9b54b468521bc4177059b83~mv2.jpg/v1/fill/w_237,h_237,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/4c2a10_1b71b9ffc9b54b468521bc4177059b83~mv2.jpg	C:/My%20Web%20Sites/Portoflio/static.wixstatic.com/media/4c2a10_1b71b9ffc9b54b468521bc4177059b83_mv2.jpg/v1/fill/w_237,h_237,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/4c2a10_1b71b9ffc9b54b468521bc4177059b83_mv2.jpg	(from https://www.testrina.com/copy-of-spatial)
09:19:35	12731/12731	U-----	200	untouched ('')	image/jpeg	date:Thu,%2006%20Mar%202025%2021:28:56%20GMT	https://static.wixstatic.com/media/4c2a10_4ffacf8c1d2040fea486b57301e77f57~mv2.jpg/v1/fill/w_237,h_237,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/4c2a10_4ffacf8c1d2040fea486b57301e77f57~mv2.jpg	C:/My%20Web%20Sites/Portoflio/static.wixstatic.com/media/4c2a10_4ffacf8c1d2040fea486b57301e77f57_mv2.jpg/v1/fill/w_237,h_237,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/4c2a10_4ffacf8c1d2040fea486b57301e77f57_mv2.jpg	(from https://www.testrina.com/copy-of-spatial)
09:19:35	12250/12250	U-----	200	untouched ('')	image/jpeg	date:Thu,%2006%20Mar%202025%2021:28:56%20GMT	https://static.wixstatic.com/media/4c2a10_bbe1b34866f14017a0661be64c101901~mv2.jpg/v1/fill/w_237,h_237,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/4c2a10_bbe1b34866f14017a0661be64c101901~mv2.jpg	C:/My%20Web%20Sites/Portoflio/static.wixstatic.com/media/4c2a10_bbe1b34866f14017a0661be64c101901_mv2.jpg/v1/fill/w_237,h_237,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/4c2a10_bbe1b34866f14017a0661be64c101901_mv2.jpg	(from https://www.testrina.com/copy-of-spatial)
09:19:35	2276/2276	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Mar%202025%2013:19:36%20GMT	https://static.wixstatic.com/media/4c2a10_c27fd6f87136488ab7d5897f07112d73~mv2.jpg/v1/fill/w_142,h_136,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/4c2a10_c27fd6f87136488ab7d5897f07112d73~mv2.jpg	C:/My%20Web%20Sites/Portoflio/static.wixstatic.com/media/4c2a10_c27fd6f87136488ab7d5897f07112d73_mv2.jpg/v1/fill/w_142,h_136,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/4c2a10_c27fd6f87136488ab7d5897f07112d73_mv2.jpg	(from https://www.testrina.com/tripix)
09:20:05	571843/571843	U--MCZ	200	updated ('OK')	text/html	etag:W/%22d312d80a8e833270666e9e33d751b2fe%22	https://www.testrina.com/stratum	C:/My%20Web%20Sites/Portoflio/www.testrina.com/stratum.html	(from https://www.testrina.com/copy-of-spatial)
09:20:05	571785/571785	U--MCZ	200	updated ('OK')	text/html	etag:W/%2289ddd2dc2dd7bdf15d042369029b5d34%22	https://www.testrina.com/bruce	C:/My%20Web%20Sites/Portoflio/www.testrina.com/bruce.html	(from https://www.testrina.com/copy-of-spatial)
09:20:05	19753/19753	U-----	200	untouched ('')	image/jpeg	date:Thu,%2006%20Mar%202025%2021:29:00%20GMT	https://static.wixstatic.com/media/4c2a10_9c67f78af1bc44afbf1f44108e929fb9~mv2.jpg/v1/fill/w_237,h_237,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/4c2a10_9c67f78af1bc44afbf1f44108e929fb9~mv2.jpg	C:/My%20Web%20Sites/Portoflio/static.wixstatic.com/media/4c2a10_9c67f78af1bc44afbf1f44108e929fb9_mv2.jpg/v1/fill/w_237,h_237,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/4c2a10_9c67f78af1bc44afbf1f44108e929fb9_mv2.jpg	(from https://www.testrina.com/copy-of-projects)
09:20:05	9839/9839	U-----	200	untouched ('')	image/jpeg	date:Thu,%2006%20Mar%202025%2021:28:58%20GMT	https://static.wixstatic.com/media/4c2a10_2ae9174eec7b4fdfa29ff4359d078b75~mv2.jpg/v1/fill/w_237,h_237,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/4c2a10_2ae9174eec7b4fdfa29ff4359d078b75~mv2.jpg	C:/My%20Web%20Sites/Portoflio/static.wixstatic.com/media/4c2a10_2ae9174eec7b4fdfa29ff4359d078b75_mv2.jpg/v1/fill/w_237,h_237,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/4c2a10_2ae9174eec7b4fdfa29ff4359d078b75_mv2.jpg	(from https://www.testrina.com/copy-of-projects)
09:20:05	1298576/1298576	U--MCZ	200	updated ('OK')	text/html	etag:W/%229498559f51fbcc1ba14ea5bceafed811%22	https://www.testrina.com/figure	C:/My%20Web%20Sites/Portoflio/www.testrina.com/figure.html	(from https://www.testrina.com/copy-of-projects)
09:20:06	37295/37295	U-----	200	untouched ('')	image/jpeg	date:Thu,%2006%20Mar%202025%2021:29:01%20GMT	https://static.wixstatic.com/media/4c2a10_566958cbc25045d1a76a45006175e72f~mv2.jpg/v1/fill/w_649,h_430,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/4c2a10_566958cbc25045d1a76a45006175e72f~mv2.jpg	C:/My%20Web%20Sites/Portoflio/static.wixstatic.com/media/4c2a10_566958cbc25045d1a76a45006175e72f_mv2.jpg/v1/fill/w_649,h_430,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/4c2a10_566958cbc25045d1a76a45006175e72f_mv2.jpg	(from https://www.testrina.com/hostilesalad)
09:20:06	19136/19136	U-----	200	untouched ('')	image/jpeg	date:Thu,%2006%20Mar%202025%2021:29:02%20GMT	https://static.wixstatic.com/media/4c2a10_597f3d1ea43047d99ff84711f6bee8a2~mv2.jpg/v1/fill/w_503,h_442,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/4c2a10_597f3d1ea43047d99ff84711f6bee8a2~mv2.jpg	C:/My%20Web%20Sites/Portoflio/static.wixstatic.com/media/4c2a10_597f3d1ea43047d99ff84711f6bee8a2_mv2.jpg/v1/fill/w_503,h_442,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/4c2a10_597f3d1ea43047d99ff84711f6bee8a2_mv2.jpg	(from https://www.testrina.com/hostilesalad)
09:20:06	43804/43804	U-----	200	untouched ('')	image/jpeg	date:Thu,%2006%20Mar%202025%2021:29:02%20GMT	https://static.wixstatic.com/media/4c2a10_a0cfefa766fa440f97c99ba0cb731093~mv2.jpg/v1/fill/w_747,h_184,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/4c2a10_a0cfefa766fa440f97c99ba0cb731093~mv2.jpg	C:/My%20Web%20Sites/Portoflio/static.wixstatic.com/media/4c2a10_a0cfefa766fa440f97c99ba0cb731093_mv2.jpg/v1/fill/w_747,h_184,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/4c2a10_a0cfefa766fa440f97c99ba0cb731093_mv2.jpg	(from https://www.testrina.com/hostilesalad)
09:20:07	391753/391753	U-----	200	untouched ('OK')	text/html	etag:W/%22833e61ade3a9bb167ac33ba394b7e221%22	https://www.testrina.com/projections	C:/My%20Web%20Sites/Portoflio/www.testrina.com/projections.html	(from https://www.testrina.com/copy-of-projects)
09:20:07	39478/39478	U-----	200	untouched ('')	image/jpeg	date:Thu,%2006%20Mar%202025%2021:29:03%20GMT	https://static.wixstatic.com/media/4c2a10_969e3f6459334894869ba1a27f45c08b~mv2.jpg/v1/fill/w_390,h_538,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/4c2a10_969e3f6459334894869ba1a27f45c08b~mv2.jpg	C:/My%20Web%20Sites/Portoflio/static.wixstatic.com/media/4c2a10_969e3f6459334894869ba1a27f45c08b_mv2.jpg/v1/fill/w_390,h_538,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/4c2a10_969e3f6459334894869ba1a27f45c08b_mv2.jpg	(from https://www.testrina.com/hostilesalad)
