date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:14:48	39832/39832	U-----	200	untouched ('')	image/jpeg	date:Thu,%2006%20Mar%202025%2021:29:04%20GMT	https://static.wixstatic.com/media/4c2a10_f0aefef4c8e14a8a916b4cc7055e7fab~mv2.jpg/v1/fill/w_501,h_467,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/4c2a10_f0aefef4c8e14a8a916b4cc7055e7fab~mv2.jpg	C:/My%20Web%20Sites/Portoflio/static.wixstatic.com/media/4c2a10_f0aefef4c8e14a8a916b4cc7055e7fab_mv2.jpg/v1/fill/w_501,h_467,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/4c2a10_f0aefef4c8e14a8a916b4cc7055e7fab_mv2.jpg	(from https://www.testrina.com/hostilesalad)
17:14:48	123054/123054	U-----	200	untouched ('')	image/jpeg	date:Thu,%2006%20Mar%202025%2021:29:05%20GMT	https://static.wixstatic.com/media/4c2a10_b91c5cb6aac14753837a8a77a87b195b~mv2.jpg/v1/crop/x_0,y_156,w_824,h_944/fill/w_556,h_636,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/4c2a10_b91c5cb6aac14753837a8a77a87b195b~mv2.jpg	C:/My%20Web%20Sites/Portoflio/static.wixstatic.com/media/4c2a10_b91c5cb6aac14753837a8a77a87b195b_mv2.jpg/v1/crop/x_0,y_156,w_824,h_944/fill/w_556,h_636,al_c,q_80,usm_0.66_1.00_0.01,enc_av/4c2a10_b91c5cb6aac14753837a8a77a87b195b_mv2.70.delay	(from https://www.testrina.com/hostilesalad)
17:14:48	43761/43761	U-----	200	untouched ('')	image/jpeg	date:Thu,%2006%20Mar%202025%2021:29:05%20GMT	https://static.wixstatic.com/media/4c2a10_e5bd4e1829e44e86a205fc81369e6517~mv2.jpg/v1/fill/w_980,h_139,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/4c2a10_e5bd4e1829e44e86a205fc81369e6517~mv2.jpg	C:/My%20Web%20Sites/Portoflio/static.wixstatic.com/media/4c2a10_e5bd4e1829e44e86a205fc81369e6517_mv2.jpg/v1/fill/w_980,h_139,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/4c2a10_e5bd4e1829e44e86a205fc81369e6517_mv2.jpg	(from https://www.testrina.com/hostilesalad)
17:14:48	21673/21673	U-----	200	untouched ('')	image/jpeg	date:Thu,%2006%20Mar%202025%2021:29:05%20GMT	https://static.wixstatic.com/media/4c2a10_f6824dc81fa847399433729652064bbc~mv2.jpg/v1/fill/w_332,h_389,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Sunrise%20Approach%20Render.jpg	C:/My%20Web%20Sites/Portoflio/static.wixstatic.com/media/4c2a10_f6824dc81fa847399433729652064bbc_mv2.jpg/v1/fill/w_332,h_389,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Sunrise%20Approach%20Render.jpg	(from https://www.testrina.com/bach)
17:14:48	45593/45593	U-----	200	untouched ('')	image/jpeg	date:Thu,%2006%20Mar%202025%2021:29:05%20GMT	https://static.wixstatic.com/media/4c2a10_738939e107914bdfae3c89b6c0a32a66~mv2.jpg/v1/crop/x_570,y_0,w_3885,h_3062/fill/w_495,h_389,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Project%20Boards2.jpg	C:/My%20Web%20Sites/Portoflio/static.wixstatic.com/media/4c2a10_738939e107914bdfae3c89b6c0a32a66_mv2.jpg/v1/crop/x_570,y_0,w_3885,h_3062/fill/w_495,h_389,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Project%20Boards2.jpg	(from https://www.testrina.com/bach)
17:14:48	22960/22960	U-----	200	untouched ('')	image/jpeg	date:Thu,%2006%20Mar%202025%2021:29:06%20GMT	https://static.wixstatic.com/media/4c2a10_44da96f237864a1680b66222d19cff61~mv2.jpg/v1/crop/x_2550,y_153,w_2482,h_2849/fill/w_332,h_381,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Project%20Boards11.jpg	C:/My%20Web%20Sites/Portoflio/static.wixstatic.com/media/4c2a10_44da96f237864a1680b66222d19cff61_mv2.jpg/v1/crop/x_2550,y_153,w_2482,h_2849/fill/w_332,h_381,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Project%20Boards11.jpg	(from https://www.testrina.com/bach)
17:14:49	24898/24898	U-----	200	untouched ('')	image/jpeg	date:Thu,%2006%20Mar%202025%2021:29:06%20GMT	https://static.wixstatic.com/media/4c2a10_0000b200cb964cccb064b499a44d736f~mv2.jpg/v1/crop/x_1420,y_298,w_3680,h_2339/fill/w_494,h_313,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Project%20Boards5.jpg	C:/My%20Web%20Sites/Portoflio/static.wixstatic.com/media/4c2a10_0000b200cb964cccb064b499a44d736f_mv2.jpg/v1/crop/x_1420,y_298,w_3680,h_2339/fill/w_494,h_313,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Project%20Boards5.jpg	(from https://www.testrina.com/bach)
17:14:49	42792/42792	U-----	200	untouched ('')	image/jpeg	date:Thu,%2006%20Mar%202025%2021:29:06%20GMT	https://static.wixstatic.com/media/4c2a10_4714f8f6c8ca40b08d9f137ab98499ca~mv2.jpg/v1/fill/w_600,h_388,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Project%20Boards14.jpg	C:/My%20Web%20Sites/Portoflio/static.wixstatic.com/media/4c2a10_4714f8f6c8ca40b08d9f137ab98499ca_mv2.jpg/v1/fill/w_600,h_388,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Project%20Boards14.jpg	(from https://www.testrina.com/bach)
17:14:49	15174/15174	U-----	200	untouched ('')	image/jpeg	date:Thu,%2006%20Mar%202025%2021:29:06%20GMT	https://static.wixstatic.com/media/4c2a10_11281e8f958044cca48580f69ab917ef~mv2.jpg/v1/crop/x_390,y_0,w_3819,h_2876/fill/w_441,h_332,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Project%20Boards10.jpg	C:/My%20Web%20Sites/Portoflio/static.wixstatic.com/media/4c2a10_11281e8f958044cca48580f69ab917ef_mv2.jpg/v1/crop/x_390,y_0,w_3819,h_2876/fill/w_441,h_332,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Project%20Boards10.jpg	(from https://www.testrina.com/bach)
17:14:49	40973/40973	U-----	200	untouched ('')	image/jpeg	date:Thu,%2006%20Mar%202025%2021:29:07%20GMT	https://static.wixstatic.com/media/4c2a10_0f115daf45b44714bbffdd4291df9e20~mv2.jpg/v1/crop/x_1104,y_0,w_2750,h_3294/fill/w_461,h_551,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Project%20Boards13.jpg	C:/My%20Web%20Sites/Portoflio/static.wixstatic.com/media/4c2a10_0f115daf45b44714bbffdd4291df9e20_mv2.jpg/v1/crop/x_1104,y_0,w_2750,h_3294/fill/w_461,h_551,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Project%20Boards13.jpg	(from https://www.testrina.com/bach)
17:14:49	24171/24171	U-----	200	untouched ('')	image/jpeg	date:Thu,%2006%20Mar%202025%2021:29:07%20GMT	https://static.wixstatic.com/media/4c2a10_cb787647f84346c893034f0b782dc268~mv2.jpg/v1/fill/w_501,h_324,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Project%20Boards18.jpg	C:/My%20Web%20Sites/Portoflio/static.wixstatic.com/media/4c2a10_cb787647f84346c893034f0b782dc268_mv2.jpg/v1/fill/w_501,h_324,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Project%20Boards18.jpg	(from https://www.testrina.com/bach)
17:14:49	35080/35080	U-----	200	untouched ('')	image/jpeg	date:Thu,%2006%20Mar%202025%2021:29:07%20GMT	https://static.wixstatic.com/media/4c2a10_319aca8e5de64988a2ab62f61e659e0b~mv2.jpg/v1/fill/w_462,h_544,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Project%2520Boards12_edited.jpg	C:/My%20Web%20Sites/Portoflio/static.wixstatic.com/media/4c2a10_319aca8e5de64988a2ab62f61e659e0b_mv2.jpg/v1/fill/w_462,h_544,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Project%20Boards12_edited.jpg	(from https://www.testrina.com/bach)
17:14:49	18025/18025	U-----	200	untouched ('')	image/jpeg	date:Thu,%2006%20Mar%202025%2021:29:08%20GMT	https://static.wixstatic.com/media/4c2a10_432f42a129924f02a4ede1687303b85c~mv2.jpg/v1/fill/w_479,h_310,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Project%20Boards20.jpg	C:/My%20Web%20Sites/Portoflio/static.wixstatic.com/media/4c2a10_432f42a129924f02a4ede1687303b85c_mv2.jpg/v1/fill/w_479,h_310,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Project%20Boards20.jpg	(from https://www.testrina.com/bach)
17:14:50	24228/24228	U-----	200	untouched ('')	image/jpeg	date:Thu,%2006%20Mar%202025%2021:29:08%20GMT	https://static.wixstatic.com/media/4c2a10_4dbcd0a9da1c4af2a9898f44c7c47aaf~mv2.jpg/v1/fill/w_479,h_310,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Project%20Boards22.jpg	C:/My%20Web%20Sites/Portoflio/static.wixstatic.com/media/4c2a10_4dbcd0a9da1c4af2a9898f44c7c47aaf_mv2.jpg/v1/fill/w_479,h_310,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Project%20Boards22.jpg	(from https://www.testrina.com/bach)
17:14:50	16578/16578	U-----	200	untouched ('')	image/jpeg	date:Thu,%2006%20Mar%202025%2021:29:08%20GMT	https://static.wixstatic.com/media/4c2a10_df30ec29bfb84b15aa7f81e5b0c12d00~mv2.jpg/v1/fill/w_479,h_310,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Project%20Boards15.jpg	C:/My%20Web%20Sites/Portoflio/static.wixstatic.com/media/4c2a10_df30ec29bfb84b15aa7f81e5b0c12d00_mv2.jpg/v1/fill/w_479,h_310,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Project%20Boards15.jpg	(from https://www.testrina.com/bach)
17:14:50	14148/14148	U-----	200	untouched ('')	image/jpeg	date:Thu,%2006%20Mar%202025%2021:29:09%20GMT	https://static.wixstatic.com/media/4c2a10_a10cc89bf4c146f397c2a991b56ffbf8~mv2.jpg/v1/fill/w_479,h_310,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Project%20Boards17.jpg	C:/My%20Web%20Sites/Portoflio/static.wixstatic.com/media/4c2a10_a10cc89bf4c146f397c2a991b56ffbf8_mv2.jpg/v1/fill/w_479,h_310,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Project%20Boards17.jpg	(from https://www.testrina.com/bach)
17:14:50	15377/15377	U-----	200	untouched ('')	image/jpeg	date:Thu,%2006%20Mar%202025%2021:29:09%20GMT	https://static.wixstatic.com/media/4c2a10_29bd409bc193413abe24b0fe84bdea35~mv2.jpg/v1/fill/w_479,h_310,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Project%20Boards16.jpg	C:/My%20Web%20Sites/Portoflio/static.wixstatic.com/media/4c2a10_29bd409bc193413abe24b0fe84bdea35_mv2.jpg/v1/fill/w_479,h_310,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Project%20Boards16.jpg	(from https://www.testrina.com/bach)
17:14:51	48933/48933	U-----	200	untouched ('')	image/jpeg	date:Thu,%2006%20Mar%202025%2021:29:09%20GMT	https://static.wixstatic.com/media/4c2a10_a616484810e146aa8f26eb98e46fe59c~mv2.jpg/v1/fill/w_980,h_293,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Fold-Out%20Section.jpg	C:/My%20Web%20Sites/Portoflio/static.wixstatic.com/media/4c2a10_a616484810e146aa8f26eb98e46fe59c_mv2.jpg/v1/fill/w_980,h_293,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Fold-Out%20Section.jpg	(from https://www.testrina.com/bach)
17:14:51	49592/49592	U-----	200	untouched ('')	image/jpeg	date:Thu,%2006%20Mar%202025%2021:29:10%20GMT	https://static.wixstatic.com/media/4c2a10_628f64d960744d969d5f31724763e1b5~mv2.jpg/v1/fill/w_977,h_337,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Doll%20House%20Section.jpg	C:/My%20Web%20Sites/Portoflio/static.wixstatic.com/media/4c2a10_628f64d960744d969d5f31724763e1b5_mv2.jpg/v1/fill/w_977,h_337,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Doll%20House%20Section.jpg	(from https://www.testrina.com/bach)
17:14:51	24572/24572	U-----	200	untouched ('')	image/jpeg	date:Thu,%2006%20Mar%202025%2021:29:10%20GMT	https://static.wixstatic.com/media/4c2a10_73e106e7fcc94de8876e106a9ec33d73~mv2.jpg/v1/crop/x_0,y_0,w_5100,h_3062/fill/w_614,h_371,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Project%20Boards21.jpg	C:/My%20Web%20Sites/Portoflio/static.wixstatic.com/media/4c2a10_73e106e7fcc94de8876e106a9ec33d73_mv2.jpg/v1/crop/x_0,y_0,w_5100,h_3062/fill/w_614,h_371,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Project%20Boards21.jpg	(from https://www.testrina.com/bach)
17:14:51	21789/21789	U-----	200	untouched ('')	image/jpeg	date:Thu,%2006%20Mar%202025%2021:29:11%20GMT	https://static.wixstatic.com/media/4c2a10_673ca8b087c8448dbe6dcf3be70aad1b~mv2.jpg/v1/crop/x_621,y_0,w_3043,h_3062/fill/w_366,h_371,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Project%20Boards19.jpg	C:/My%20Web%20Sites/Portoflio/static.wixstatic.com/media/4c2a10_673ca8b087c8448dbe6dcf3be70aad1b_mv2.jpg/v1/crop/x_621,y_0,w_3043,h_3062/fill/w_366,h_371,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Project%20Boards19.jpg	(from https://www.testrina.com/bach)
17:14:51	121357/121357	U-----	200	untouched ('')	image/jpeg	date:Thu,%2006%20Mar%202025%2021:29:11%20GMT	https://static.wixstatic.com/media/4c2a10_570ff5ebefda47708064f65aff2c052f~mv2.jpg/v1/crop/x_0,y_0,w_5100,h_2960/fill/w_978,h_564,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/Project%20Boards24.jpg	C:/My%20Web%20Sites/Portoflio/static.wixstatic.com/media/4c2a10_570ff5ebefda47708064f65aff2c052f_mv2.jpg/v1/crop/x_0,y_0,w_5100,h_2960/fill/w_978,h_564,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/Project%20Boards24.jpg	(from https://www.testrina.com/bach)
17:14:51	33196/33196	U-----	200	untouched ('')	image/jpeg	date:Thu,%2006%20Mar%202025%2021:29:12%20GMT	https://static.wixstatic.com/media/4c2a10_4897514f746145f790c4f055a9950150~mv2.jpg/v1/crop/x_0,y_83,w_2545,h_2074/fill/w_463,h_377,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/4c2a10_4897514f746145f790c4f055a9950150~mv2.jpg	C:/My%20Web%20Sites/Portoflio/static.wixstatic.com/media/4c2a10_4897514f746145f790c4f055a9950150_mv2.jpg/v1/crop/x_0,y_83,w_2545,h_2074/fill/w_463,h_377,al_c,q_80,usm_0.66_1.00_0.01,enc_av/4c2a10_4897514f746145f790c4f055a9950150_mv2.85.dela	(from https://www.testrina.com/flatland)
17:14:51	5406/5406	U-----	200	untouched ('')	image/jpeg	date:Thu,%2006%20Mar%202025%2021:29:12%20GMT	https://static.wixstatic.com/media/4c2a10_fc6a7e34e8a5450cbe540faa57688c5e~mv2.jpg/v1/crop/x_0,y_0,w_2545,h_2398/fill/w_116,h_109,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/4c2a10_fc6a7e34e8a5450cbe540faa57688c5e~mv2.jpg	C:/My%20Web%20Sites/Portoflio/static.wixstatic.com/media/4c2a10_fc6a7e34e8a5450cbe540faa57688c5e_mv2.jpg/v1/crop/x_0,y_0,w_2545,h_2398/fill/w_116,h_109,al_c,q_80,usm_0.66_1.00_0.01,blur_2/4c2a10_fc6a7e34e8a5450cbe540faa57688c5e_mv2.87.delay	(from https://www.testrina.com/flatland)
17:14:51	5326/5326	U-----	200	untouched ('')	image/jpeg	date:Thu,%2006%20Mar%202025%2021:29:12%20GMT	https://static.wixstatic.com/media/4c2a10_0cdaee8d62f34e05bb835d85c664a483~mv2.jpg/v1/crop/x_0,y_0,w_2545,h_2398/fill/w_116,h_109,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/4c2a10_0cdaee8d62f34e05bb835d85c664a483~mv2.jpg	C:/My%20Web%20Sites/Portoflio/static.wixstatic.com/media/4c2a10_0cdaee8d62f34e05bb835d85c664a483_mv2.jpg/v1/crop/x_0,y_0,w_2545,h_2398/fill/w_116,h_109,al_c,q_80,usm_0.66_1.00_0.01,blur_2/4c2a10_0cdaee8d62f34e05bb835d85c664a483_mv2.86.delay	(from https://www.testrina.com/flatland)
17:14:52	15751/15751	U-----	200	untouched ('')	image/jpeg	date:Thu,%2006%20Mar%202025%2021:29:12%20GMT	https://static.wixstatic.com/media/4c2a10_e6f836782d5445bca15ecac3a9f1ad5c~mv2.jpg/v1/fill/w_243,h_205,q_90,enc_avif,quality_auto/4c2a10_e6f836782d5445bca15ecac3a9f1ad5c~mv2.jpg	C:/My%20Web%20Sites/Portoflio/static.wixstatic.com/media/4c2a10_e6f836782d5445bca15ecac3a9f1ad5c_mv2.jpg/v1/fill/w_243,h_205,q_90,enc_avif,quality_auto/4c2a10_e6f836782d5445bca15ecac3a9f1ad5c_mv2.jpg	(from https://www.testrina.com/vela)
17:14:53	19036/19036	U-----	200	untouched ('')	image/jpeg	date:Thu,%2006%20Mar%202025%2021:29:12%20GMT	https://static.wixstatic.com/media/4c2a10_74b52c91339f48a9a57b869acb24f487~mv2.jpg/v1/fill/w_243,h_308,q_90,enc_avif,quality_auto/4c2a10_74b52c91339f48a9a57b869acb24f487~mv2.jpg	C:/My%20Web%20Sites/Portoflio/static.wixstatic.com/media/4c2a10_74b52c91339f48a9a57b869acb24f487_mv2.jpg/v1/fill/w_243,h_308,q_90,enc_avif,quality_auto/4c2a10_74b52c91339f48a9a57b869acb24f487_mv2.jpg	(from https://www.testrina.com/vela)
17:14:53	21419/21419	U-----	200	untouched ('')	image/jpeg	date:Thu,%2006%20Mar%202025%2021:29:13%20GMT	https://static.wixstatic.com/media/4c2a10_66521c8a165b4fd09a0b3099c30680f0~mv2.jpg/v1/fill/w_243,h_308,q_90,enc_avif,quality_auto/4c2a10_66521c8a165b4fd09a0b3099c30680f0~mv2.jpg	C:/My%20Web%20Sites/Portoflio/static.wixstatic.com/media/4c2a10_66521c8a165b4fd09a0b3099c30680f0_mv2.jpg/v1/fill/w_243,h_308,q_90,enc_avif,quality_auto/4c2a10_66521c8a165b4fd09a0b3099c30680f0_mv2.jpg	(from https://www.testrina.com/vela)
17:14:53	17799/17799	U-----	200	untouched ('')	image/jpeg	date:Thu,%2006%20Mar%202025%2021:29:13%20GMT	https://static.wixstatic.com/media/4c2a10_73380c5edb054cc68e7e8c89cfa53115~mv2.jpg/v1/fill/w_243,h_205,q_90,enc_avif,quality_auto/4c2a10_73380c5edb054cc68e7e8c89cfa53115~mv2.jpg	C:/My%20Web%20Sites/Portoflio/static.wixstatic.com/media/4c2a10_73380c5edb054cc68e7e8c89cfa53115_mv2.jpg/v1/fill/w_243,h_205,q_90,enc_avif,quality_auto/4c2a10_73380c5edb054cc68e7e8c89cfa53115_mv2.jpg	(from https://www.testrina.com/vela)
17:14:53	21442/21442	U-----	200	untouched ('')	image/jpeg	date:Thu,%2006%20Mar%202025%2021:29:13%20GMT	https://static.wixstatic.com/media/4c2a10_7fcdd7a5cad5468791196ecc09ba012b~mv2.jpg/v1/fill/w_243,h_308,q_90,enc_avif,quality_auto/4c2a10_7fcdd7a5cad5468791196ecc09ba012b~mv2.jpg	C:/My%20Web%20Sites/Portoflio/static.wixstatic.com/media/4c2a10_7fcdd7a5cad5468791196ecc09ba012b_mv2.jpg/v1/fill/w_243,h_308,q_90,enc_avif,quality_auto/4c2a10_7fcdd7a5cad5468791196ecc09ba012b_mv2.jpg	(from https://www.testrina.com/vela)
17:16:04	9903/9903	U-----	200	untouched ('')	image/jpeg	date:Thu,%2006%20Mar%202025%2021:29:13%20GMT	https://static.wixstatic.com/media/4c2a10_2e4ccbd45b764c88bdda5704b6b89e7a~mv2.jpg/v1/fill/w_243,h_205,q_90,enc_avif,quality_auto/4c2a10_2e4ccbd45b764c88bdda5704b6b89e7a~mv2.jpg	C:/My%20Web%20Sites/Portoflio/static.wixstatic.com/media/4c2a10_2e4ccbd45b764c88bdda5704b6b89e7a_mv2.jpg/v1/fill/w_243,h_205,q_90,enc_avif,quality_auto/4c2a10_2e4ccbd45b764c88bdda5704b6b89e7a_mv2.jpg	(from https://www.testrina.com/vela)
17:16:04	15577/15577	U-----	200	untouched ('')	image/jpeg	date:Thu,%2006%20Mar%202025%2021:29:14%20GMT	https://static.wixstatic.com/media/4c2a10_5b4f176f479241fe9ae8b7e504cdbdf2~mv2.jpg/v1/fill/w_243,h_308,q_90,enc_avif,quality_auto/4c2a10_5b4f176f479241fe9ae8b7e504cdbdf2~mv2.jpg	C:/My%20Web%20Sites/Portoflio/static.wixstatic.com/media/4c2a10_5b4f176f479241fe9ae8b7e504cdbdf2_mv2.jpg/v1/fill/w_243,h_308,q_90,enc_avif,quality_auto/4c2a10_5b4f176f479241fe9ae8b7e504cdbdf2_mv2.jpg	(from https://www.testrina.com/vela)
17:16:04	15301/15301	U-----	200	untouched ('')	image/jpeg	date:Thu,%2006%20Mar%202025%2021:29:14%20GMT	https://static.wixstatic.com/media/4c2a10_148a08dff53243a9b0f81a02cd7347d9~mv2.jpg/v1/fill/w_243,h_205,q_90,enc_avif,quality_auto/4c2a10_148a08dff53243a9b0f81a02cd7347d9~mv2.jpg	C:/My%20Web%20Sites/Portoflio/static.wixstatic.com/media/4c2a10_148a08dff53243a9b0f81a02cd7347d9_mv2.jpg/v1/fill/w_243,h_205,q_90,enc_avif,quality_auto/4c2a10_148a08dff53243a9b0f81a02cd7347d9_mv2.jpg	(from https://www.testrina.com/vela)
17:16:04	17736/17736	U-----	200	untouched ('')	image/jpeg	date:Thu,%2006%20Mar%202025%2021:29:14%20GMT	https://static.wixstatic.com/media/4c2a10_8490fc043bb34e86983726fcec82a0c4~mv2.jpg/v1/fill/w_243,h_308,q_90,enc_avif,quality_auto/4c2a10_8490fc043bb34e86983726fcec82a0c4~mv2.jpg	C:/My%20Web%20Sites/Portoflio/static.wixstatic.com/media/4c2a10_8490fc043bb34e86983726fcec82a0c4_mv2.jpg/v1/fill/w_243,h_308,q_90,enc_avif,quality_auto/4c2a10_8490fc043bb34e86983726fcec82a0c4_mv2.jpg	(from https://www.testrina.com/vela)
17:16:24	14694/14694	U-----	200	untouched ('')	image/jpeg	date:Thu,%2006%20Mar%202025%2021:29:14%20GMT	https://static.wixstatic.com/media/4c2a10_502b4b01936f4a4c9a104bfd07289c7b~mv2.jpg/v1/fill/w_243,h_205,q_90,enc_avif,quality_auto/4c2a10_502b4b01936f4a4c9a104bfd07289c7b~mv2.jpg	C:/My%20Web%20Sites/Portoflio/static.wixstatic.com/media/4c2a10_502b4b01936f4a4c9a104bfd07289c7b_mv2.jpg/v1/fill/w_243,h_205,q_90,enc_avif,quality_auto/4c2a10_502b4b01936f4a4c9a104bfd07289c7b_mv2.jpg	(from https://www.testrina.com/vela)
17:17:16	1783/1783	U-----	200	untouched ('')	image/jpeg	date:Thu,%2006%20Mar%202025%2021:29:15%20GMT	https://static.wixstatic.com/media/4c2a10_cb23ade54c8349b79a3e1d415a13ec37~mv2.jpg/v1/fill/w_158,h_51,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/4c2a10_cb23ade54c8349b79a3e1d415a13ec37~mv2.jpg	C:/My%20Web%20Sites/Portoflio/static.wixstatic.com/media/4c2a10_cb23ade54c8349b79a3e1d415a13ec37_mv2.jpg/v1/fill/w_158,h_51,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/4c2a10_cb23ade54c8349b79a3e1d415a13ec37_mv2.jpg	(from https://www.testrina.com/vela)
17:17:16	1580/1580	U-----	200	untouched ('')	image/jpeg	date:Thu,%2006%20Mar%202025%2021:29:15%20GMT	https://static.wixstatic.com/media/4c2a10_a2a199445da747209ce039e9addc2eac~mv2.jpg/v1/fill/w_147,h_40,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/4c2a10_a2a199445da747209ce039e9addc2eac~mv2.jpg	C:/My%20Web%20Sites/Portoflio/static.wixstatic.com/media/4c2a10_a2a199445da747209ce039e9addc2eac_mv2.jpg/v1/fill/w_147,h_40,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/4c2a10_a2a199445da747209ce039e9addc2eac_mv2.jpg	(from https://www.testrina.com/vela)
17:17:16	2166/2166	U-----	200	untouched ('')	image/jpeg	date:Thu,%2006%20Mar%202025%2021:29:15%20GMT	https://static.wixstatic.com/media/4c2a10_e775571007e04a91857e89cf61d7a31a~mv2.jpg/v1/fill/w_155,h_112,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/4c2a10_e775571007e04a91857e89cf61d7a31a~mv2.jpg	C:/My%20Web%20Sites/Portoflio/static.wixstatic.com/media/4c2a10_e775571007e04a91857e89cf61d7a31a_mv2.jpg/v1/fill/w_155,h_112,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/4c2a10_e775571007e04a91857e89cf61d7a31a_mv2.jpg	(from https://www.testrina.com/vela)
17:17:35	1952/1952	U-----	200	untouched ('')	image/jpeg	date:Thu,%2006%20Mar%202025%2021:29:16%20GMT	https://static.wixstatic.com/media/4c2a10_22cdf4f558a441b9b959a3cb1a496be4~mv2.jpg/v1/fill/w_157,h_50,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/4c2a10_22cdf4f558a441b9b959a3cb1a496be4~mv2.jpg	C:/My%20Web%20Sites/Portoflio/static.wixstatic.com/media/4c2a10_22cdf4f558a441b9b959a3cb1a496be4_mv2.jpg/v1/fill/w_157,h_50,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/4c2a10_22cdf4f558a441b9b959a3cb1a496be4_mv2.jpg	(from https://www.testrina.com/vela)
